id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence
8457873818,Zwift - Race: Micro Mountain Massif - Race 1 (C) on Lutscher in Innsbruck,38485.4,5679,VirtualRide,6.777,2023-01-26T23:02:28+00:00,522.0,b1683032,149.2,5857,1070.3,,78.0
8457516240,Zwift - Volcano Circuit in Watopia,3037.8,405,VirtualRide,7.501,2023-01-26T22:54:17+00:00,15.0,b1683032,116.0,405,57.0,,78.8
8452577070,Zwift - R.G.V. in France,51334.8,6624,VirtualRide,7.75,2023-01-25T22:27:46+00:00,266.0,b1683032,137.0,6737,1128.6,,76.8
8447295777,"Zwift - Group Ride: Tour de Zwift 2023 | Stage 5 | Ride, Standard on Knickerbocker Reverse in New York",25292.6,3465,VirtualRide,7.299,2023-01-25T00:02:34+00:00,407.0,b1683032,160.4,3465,664.9,,77.2
8447079153,Zwift - The 6 Train in New York,9028.8,1084,VirtualRide,8.329,2023-01-24T23:41:44+00:00,93.0,b1683032,141.3,1084,198.5,,75.3
8441509107,Zwift - Race: STAGE 4: FLAT IS FAST—  London Classique (C) on Classique in London,36039.3,4348,VirtualRide,8.289,2023-01-23T23:12:17+00:00,104.0,b1683032,164.1,4348,823.0,,78.4
8441243971,Zwift - Volcano Circuit in Watopia,3745.9,438,VirtualRide,8.552,2023-01-23T23:03:45+00:00,19.0,b1683032,133.2,438,85.9,,78.9
8430019957,Zwift - Race: STAGE 3: FLAT IS FAST—Volcano Flat Reverse (D) on Volcano Flat Reverse in Watopia,27389.7,3365,VirtualRide,8.14,2023-01-21T19:13:37+00:00,114.0,b1683032,159.1,3365,626.6,,73.6
8344368477,Afternoon Walk,1951.9,1736,Walk,1.124,2023-01-05T21:43:23+00:00,14.0,g3714779,70.5,1883,,,49.3
8343913821,Afternoon Walk,1102.0,910,Walk,1.211,2023-01-05T19:58:39+00:00,9.0,g3714779,82.3,1238,,,50.5
8337904950,Lunch Walk,1128.6,1058,Walk,1.067,2023-01-04T17:36:27+00:00,7.0,g3714779,74.1,1345,,,47.2
8323259046,Zwift - Watopia's Waistband in Watopia,33032.1,3738,VirtualRide,8.837,2023-01-01T23:16:05+00:00,107.0,b1683032,144.4,3738,773.8,,78.6
8318141678,Afternoon Ride,24719.7,3254,Ride,7.597,2022-12-31T18:05:30+00:00,47.0,b1683032,123.6,8168,741.9,,76.2
8313808011,Zwift Jack Ryan S3 EP5,22018.6,4808,VirtualRide,4.58,2022-12-30T23:33:06+00:00,580.0,b1683032,149.0,4840,947.9,,78.0
8313299753,Afternoon Weight Training,0.0,2100,WeightTraining,0.0,2022-12-30T21:14:51+00:00,0,,95.5,2100,,,
8308550855,Zwift - slug thro Jack Ryan s 3 - ep2+3,23174.4,5235,VirtualRide,4.427,2022-12-29T18:30:53+00:00,755.0,b1683032,154.0,5235,1025.7,,80.5
8304789241,Zwift - Jack RYAN S 3 e I,35079.7,3945,VirtualRide,8.892,2022-12-28T23:39:25+00:00,157.0,b1683032,147.7,3945,839.4,,80.1
8304826780,Noon,0.0,1800,WeightTraining,0.0,2022-12-28T18:30:00+00:00,0.0,,,1800,,,
8295470149,Zwift - Figure 8 in Watopia,26117.4,3172,VirtualRide,8.234,2022-12-26T22:49:59+00:00,215.0,b1683032,134.0,3172,637.3,,76.1
8291075403,Zwift - 25 for Christmas ,40676.7,4585,VirtualRide,8.872,2022-12-25T22:02:01+00:00,203.0,b1683032,138.3,4585,923.7,,77.0
8287810117,Zwift - riding dishwasher(not rachel) time,18094.2,2008,VirtualRide,9.011,2022-12-24T22:11:48+00:00,89.0,b1683032,141.1,2008,432.1,,77.6
8283860535,Zwift - Watopia's Waistband in Watopia,20072.7,2334,VirtualRide,8.6,2022-12-23T23:50:05+00:00,71.0,b1683032,125.0,2334,461.9,,76.6
8280585090,Zwift - slug through - forced pace on Road to Sky in Watopia,12193.9,3973,VirtualRide,3.069,2022-12-23T00:59:25+00:00,606.0,b1683032,132.8,3973,791.7,,77.2
8276942906,Evening Swim,3269.0,2979,Swim,1.097,2022-12-22T01:47:10+00:00,0,,,3997,,,22.4
8272976740,Zwift - slug through - forced pace on Road to Sky in Watopia,32013.6,7639,VirtualRide,4.191,2022-12-21T00:10:13+00:00,1083.0,b1683032,135.7,7702,1439.7,,77.2
8268943514,Evening Swim,2377.4,0,Swim,0.0,2022-12-20T01:40:04+00:00,0,,,2991,,,
8264915395,Zwift - last episodes of cheers ,53036.9,7111,VirtualRide,7.458,2022-12-18T20:56:50+00:00,583.0,b1683032,140.1,7111,1447.7,,75.8
8261028281,Zwift - Race: Tofu Tornado Race on Flat Route in Watopia,31220.0,3529,VirtualRide,8.847,2022-12-18T00:30:38+00:00,183.0,b1683032,158.8,3548,764.3,,78.9
8260086693,Lunch Weight Training,0.0,3284,WeightTraining,0.0,2022-12-17T17:48:08+00:00,0,,99.8,3284,,,
8256205789,Zwift - Group Workout: Zwift Fondo Training on Royal Pump Room 8 in Yorkshire,13489.8,2001,VirtualRide,6.742,2022-12-16T19:57:38+00:00,240.0,b1683032,138.6,2087,396.1,,76.0
8252908098,Zwift - easy cruise,35357.0,3959,VirtualRide,8.931,2022-12-15T20:30:46+00:00,157.0,b1683032,145.6,3959,787.5,,78.7
8245646916,Zwift - Flat Route in Watopia,4050.5,673,VirtualRide,6.019,2022-12-13T23:36:22+00:00,11.0,b1683032,127.8,673,74.0,,67.4
8245612491,Zwift - Zwift Pro Training Camp: Movistar | Men's Team Workout in Richmond,33717.2,4438,VirtualRide,7.597,2022-12-13T22:20:25+00:00,258.0,b1683032,148.9,4438,873.4,,78.7
8244705203,Lunch Weight Training,0.0,2075,WeightTraining,0.0,2022-12-13T17:54:20+00:00,0,,94.5,2075,,,
8242053270,Evening Swim,2834.6,2721,Swim,1.042,2022-12-13T01:39:59+00:00,0,,,4995,,,18.7
8237301861,Zwift while watching cheers,25054.0,3226,VirtualRide,7.766,2022-12-11T18:24:31+00:00,181.0,b1683032,129.6,3226,519.3,,73.2
8232736061,Lunch Weight Training,0.0,2190,WeightTraining,0.0,2022-12-10T17:57:58+00:00,0,,87.0,2190,,,
8229393011,Zwift - Watopia's Waistband in Watopia,29100.5,3146,VirtualRide,9.25,2022-12-09T23:48:39+00:00,102.0,b1683032,152.3,3146,716.5,,79.8
8225430505,Zwift - Christy Jackson M3RC's Meetup on Tick Tock in Watopia,26054.3,2903,VirtualRide,8.975,2022-12-08T22:30:00+00:00,67.0,b1683032,156.4,2903,649.3,,79.5
8225273862,Zwift - Tick Tock in Watopia,6373.7,715,VirtualRide,8.914,2022-12-08T22:12:43+00:00,12.0,b1683032,128.3,715,138.5,,73.5
8224718734,Afternoon Weight Training,0.0,1447,WeightTraining,0.0,2022-12-08T18:48:50+00:00,0,,90.3,1447,,,
8223432829,Evening Swim,2971.8,3091,Swim,0.961,2022-12-08T01:48:15+00:00,0,,,4013,,,20.8
8217039403,Zwift - Watopia,9111.7,1031,VirtualRide,8.838,2022-12-06T23:25:05+00:00,13.0,b1683032,127.0,1031,188.1,,77.7
8216974061,Zwift - Foundation in Yorkshire,21878.5,3491,VirtualRide,6.267,2022-12-06T22:22:36+00:00,387.0,b1683032,134.8,3491,604.6,,84.9
8215969540,Lunch Weight Training,0.0,5398,WeightTraining,0.0,2022-12-06T17:19:02+00:00,0,,90.5,5398,,,
8215961855,Evening Swim,2766.1,3226,Swim,0.857,2022-12-06T01:42:25+00:00,0,,,4103,,,23.8
8199292874,Zwift - The 6 Train in New York,7208.3,920,VirtualRide,7.835,2022-12-02T22:26:54+00:00,70.0,b1683032,131.1,920,162.2,,71.3
8199242655,Zwift - Race: STAGE 5a: RACE MAKURI— Twilight Harbor (C) on Twilight Harbor in Makuri Islands,7177.3,701,VirtualRide,10.239,2022-12-02T22:12:36+00:00,37.0,b1683032,164.0,701,213.7,,87.9
8199204657,Zwift - Neon Flats in Makuri Islands,4018.6,453,VirtualRide,8.871,2022-12-02T22:03:03+00:00,18.0,b1683032,125.1,453,89.9,,79.9
8195966575,Zwift - Race: STAGE 5b: RACE MAKURI— Valley to Mountaintop (D) on Valley to Mountaintop in Makuri Islands,14249.6,1905,VirtualRide,7.48,2022-12-02T01:33:32+00:00,164.0,b1683032,139.5,1905,432.0,,81.9
8195902020,Zwift - Rooftop Rendezvous in Makuri Islands,6039.4,776,VirtualRide,7.783,2022-12-02T01:19:54+00:00,80.0,b1683032,124.2,776,170.1,,76.3
8191816261,Evening Swim,2491.7,2886,Swim,0.863,2022-12-01T01:40:02+00:00,0,,,3831,,,20.6
8191408971,Zwift -tool opiate album 1992,27142.8,3039,VirtualRide,8.931,2022-11-30T23:12:25+00:00,151.0,b1683032,146.4,3039,661.2,,76.1
8187233390,Zwift - Makuri 40 in Makuri Islands,40254.0,4666,VirtualRide,8.627,2022-11-30T00:09:54+00:00,307.0,b1683032,152.3,4666,1058.0,,81.0
8185909013,Lunch Weight Training,0.0,2064,WeightTraining,0.0,2022-11-29T17:26:41+00:00,0,,82.2,2064,,,
8185907475,Evening Swim,2217.4,2439,Swim,0.909,2022-11-29T01:41:53+00:00,0,,,3324,,,22.2
8182295198,6k minus 10.  Stupid math. Tomorrow I will roll 6k 4 2022. First 6k mile year ever,25070.5,2804,VirtualRide,8.941,2022-11-28T22:57:28+00:00,38.0,b1683032,121.3,2804,557.1,,75.0
8168060313,Afternoon Ride,47207.2,6459,Ride,7.309,2022-11-25T19:51:53+00:00,83.0,b1683032,129.3,6636,1289.5,,72.8
8164800315,12 lbs turkey 12 hilly miles,20177.2,3666,VirtualRide,5.504,2022-11-25T01:03:55+00:00,831.0,b1683032,144.8,3744,832.7,,73.4
8160296279,Evening Swim,3451.9,0,Swim,0.0,2022-11-24T01:39:43+00:00,0,,,3630,,,
8155410128,Zwift - Jungle Circuit in Watopia,35087.7,4107,VirtualRide,8.543,2022-11-22T22:18:26+00:00,228.0,b1683032,130.7,4107,785.9,,76.3
8151250315,Evening Swim,3543.3,0,Swim,0.0,2022-11-22T01:37:31+00:00,0,,,3832,,,
8150523421,Zwift - Group Ride: Stage 6 | Tour of Makuri Islands on Country to Coastal in Makuri Islands,35380.1,3653,VirtualRide,9.685,2022-11-21T21:00:54+00:00,290.0,b1683032,152.9,3653,873.3,,80.4
8146972039,Evening walk,561.4,1220,Walk,0.46,2022-11-21T00:08:30+00:00,0,g3714779,108.4,1220,,,57.0
8146933618,Evening Weight Training,0.0,1924,WeightTraining,0.0,2022-11-20T23:34:47+00:00,0,,101.0,1924,,,
8146174665,Zwift - Watopia,18767.4,3225,VirtualRide,5.819,2022-11-20T18:28:47+00:00,162.0,b1683032,125.4,3301,584.8,,73.4
8145827614,Zwift - Strength in Yorkshire,22024.5,3477,VirtualRide,6.334,2022-11-20T16:46:33+00:00,397.0,b1683032,119.1,3477,624.9,,74.1
8137071775,Zwift - Foundation in Richmond,20109.4,3076,VirtualRide,6.538,2022-11-18T23:33:29+00:00,142.0,b1683032,104.7,3076,474.5,,78.1
8135897341,Lunch Weight Training,0.0,1770,WeightTraining,0.0,2022-11-18T17:12:08+00:00,0,,92.1,1770,,,
8132890206,Zwift - Christy Jackson M3RC's Meetup on Turf N Surf in Makuri Islands,26237.6,3614,VirtualRide,7.26,2022-11-17T22:30:02+00:00,207.0,b1683032,140.9,3614,705.7,,73.3
8132690999,Zwift - Flat Route in Watopia,3575.4,436,VirtualRide,8.2,2022-11-17T22:19:43+00:00,4.0,b1683032,97.7,436,58.5,,60.5
8128957965,Evening Swim,2857.5,2859,Swim,0.999,2022-11-17T01:44:43+00:00,0,,,3644,,,24.5
8128591125,Zwift - Race: Team CLS Racing - Hump Day Blast - Category Enforcement  (D) on Downtown Dolphin in Crit City,19480.5,2009,VirtualRide,9.697,2022-11-16T23:30:21+00:00,164.0,b1683032,155.1,2009,505.9,,81.8
8128482795,Zwift - Turf N Surf in Makuri Islands,2179.2,296,VirtualRide,7.362,2022-11-16T23:23:15+00:00,13.0,b1683032,101.4,296,47.0,,64.4
8124205055,Zwift - Race: Bike Surgeon Cycling Chasing Daylight Series (D) on Tire-Bouchon in France,40145.8,4789,VirtualRide,8.383,2022-11-16T00:00:21+00:00,392.0,b1683032,157.5,4789,1059.5,,77.3
8123991057,Zwift - Island Outskirts in Makuri Islands,11387.7,1407,VirtualRide,8.094,2022-11-15T23:36:28+00:00,92.0,b1683032,132.1,1407,288.3,,74.7
8122865584,Afternoon Weight Training,0.0,1553,WeightTraining,0.0,2022-11-15T18:27:16+00:00,0,,96.7,1553,,,
8119526826,Evening Swim,3291.8,0,Swim,0.0,2022-11-15T01:34:42+00:00,0,,,3819,,,
8114101026,#jra 4,18046.7,2587,VirtualRide,6.976,2022-11-13T19:09:36+00:00,131.0,b8821498,115.7,2587,431.5,,73.7
8113925613,#jra 3,10806.9,1578,VirtualRide,6.848,2022-11-13T18:35:04+00:00,81.0,b1683032,140.5,1578,289.7,,75.1
8113826217,#jra 2,4125.0,622,VirtualRide,6.632,2022-11-13T18:23:41+00:00,40.0,b1683032,143.5,622,119.4,,73.7
8113780398,#jra 1,8286.4,1032,VirtualRide,8.029,2022-11-13T18:04:29+00:00,69.0,b1683032,131.7,1049,201.0,,72.6
8103669613,Afternoon Ride,46708.4,6099,Ride,7.658,2022-11-11T20:31:43+00:00,67.0,b1683032,120.7,6191,1241.8,,72.2
8099119114,Afternoon Ride,56004.2,6846,Ride,8.181,2022-11-10T20:27:44+00:00,78.0,b1683032,140.5,7690,1454.9,,73.0
8095115029,Evening Swim,3200.4,0,Swim,0.0,2022-11-10T01:33:17+00:00,0,,,6218,,,
8089832456,Zwift - Jungle Circuit in Watopia,28062.8,3777,VirtualRide,7.43,2022-11-08T23:32:25+00:00,542.0,b1683032,132.4,3806,743.9,,72.9
8088144115,Lunch Walk,1890.6,1525,Walk,1.24,2022-11-08T17:38:43+00:00,0,g3714779,76.9,1525,,,49.1
8085853321,Evening Swim,1737.4,0,Swim,0.0,2022-11-08T01:34:37+00:00,0,,,2067,,,
8084372287,Afternoon Walk,313.7,827,Walk,0.379,2022-11-07T22:20:40+00:00,0,g3714779,78.3,827,,,52.2
8085176293,Morning Swim,2743.6,3600,Swim,0.762,2022-11-07T13:40:46+00:00,0,,,3600,,,
8079752851,Afternoon Ride,75585.4,9538,Ride,7.925,2022-11-06T18:28:03+00:00,122.0,b1683032,145.7,11044,1975.1,,75.7
8073905299,Zwift - Tempo in Makuri Islands,35290.1,5410,VirtualRide,6.523,2022-11-05T18:54:39+00:00,359.0,b8821498,123.7,5410,910.5,,79.0
8069269486,Zwift - Castle to Castle in Makuri Islands,23267.2,2737,VirtualRide,8.501,2022-11-04T23:08:59+00:00,142.0,b8821498,145.9,2737,570.7,,76.0
8065278473,45 min Low Impact Ride with Hannah Corbin,27176.7,2699,Ride,10.069,2022-11-04T01:09:31+00:00,0,b5274657,82.7,2699,625.5,,78.3
8060829751,30 min Classic Rock Ride with Hannah Corbin,17832.8,1799,Ride,9.913,2022-11-03T03:59:24+00:00,0,b5274657,117.1,1799,403.5,,76.5
8060791329,Night Weight Training,0.0,1126,WeightTraining,0.0,2022-11-03T03:38:54+00:00,0,,114.2,1126,,,
8055707882,"45 min ""look at them titties ride""",25460.4,2699,Ride,9.433,2022-11-02T02:06:48+00:00,0,b5274657,128.7,2699,531.2,,77.2
8055622378,Evening Weight Training,0.0,681,WeightTraining,0.0,2022-11-02T01:50:42+00:00,0,,110.2,681,,,
8055598290,Evening Weight Training,0.0,51,WeightTraining,0.0,2022-11-02T01:48:06+00:00,0,,92.9,51,,,
8050285800,Evening Swim,2491.7,2659,Swim,0.937,2022-11-01T00:42:08+00:00,0,,,4128,,,21.5
8049801617,Zwift - Watopia,22269.0,3616,VirtualRide,6.158,2022-10-31T21:37:21+00:00,212.0,b1683032,134.5,3616,765.4,,74.9
8045284393,Evening Walk,620.4,704,Walk,0.881,2022-10-30T22:28:45+00:00,0,g3714779,97.1,704,,,49.3
8044840936,Afternoon Ride,82576.6,10097,Ride,8.178,2022-10-30T17:01:36+00:00,145.0,b1683032,135.2,11146,2161.2,,72.3
8033837081,Afternoon Ride,44022.7,5835,Ride,7.545,2022-10-28T19:53:24+00:00,67.0,b1683032,129.4,5856,1138.6,,71.3
8029525890,Afternoon Ride,74977.4,9594,Ride,7.815,2022-10-27T19:44:37+00:00,96.0,b1683032,129.0,9772,1998.8,,72.8
8029420815,Evening Swim,2948.9,4317,Swim,0.683,2022-10-27T00:40:27+00:00,0,,,4844,,,17.7
8024730324,Zwift - Serpentine 8 in Watopia,26533.3,4074,VirtualRide,6.513,2022-10-26T22:04:58+00:00,237.0,b1683032,134.7,4167,881.9,,78.5
8019835646,Zwift - Foundation in Makuri Islands,33401.8,4436,VirtualRide,7.53,2022-10-25T23:11:43+00:00,258.0,b1683032,115.0,4436,738.0,,72.9
8014164815,Afternoon playing bikes with huber,44734.7,5951,Ride,7.517,2022-10-24T20:27:58+00:00,61.0,b1683032,119.6,6349,1115.5,,71.3
8013811037,Afternoon Ride,9406.6,1352,Ride,6.958,2022-10-24T20:03:16+00:00,19.0,b1683032,106.5,1352,212.6,,67.7
8009266000,"#PlayingBike. #vegancyclist, #vc. Brah",70584.1,9111,Ride,7.747,2022-10-23T16:42:48+00:00,135.0,b1683032,127.2,9293,1704.3,,71.4
8003802901,Afternoon Ride,55889.1,6640,Ride,8.417,2022-10-22T18:04:55+00:00,86.0,b1683032,139.9,7793,1446.1,,74.4
7998829817,Evening Ride,6038.0,942,Ride,6.41,2022-10-21T22:16:33+00:00,21.0,b1683032,117.8,1003,133.8,,62.8
7998779878,Afternoon Ride,49869.8,5643,Ride,8.837,2022-10-21T20:17:19+00:00,64.0,b1683032,145.3,7125,1343.0,,77.5
7998404954,Afternoon Ride,8463.8,1289,Ride,6.566,2022-10-21T19:38:08+00:00,17.0,b1683032,102.6,1462,176.4,,66.0
7994610874,Zwift - Strength in Watopia,26113.0,3788,VirtualRide,6.894,2022-10-20T21:38:33+00:00,242.0,b8821498,112.3,3788,616.6,,74.3
7990366107,Evening Swim,868.7,0,Swim,0.0,2022-10-20T00:36:09+00:00,0,,,1337,,,
7989927935,Zwift - Killing time,31246.0,3724,VirtualRide,8.39,2022-10-19T21:46:04+00:00,46.0,b1683032,115.3,3724,629.1,,71.3
7990515811,Morning Swim,1828.8,2520,Swim,0.726,2022-10-19T12:55:55+00:00,0,,,2520,,,
7984523126,Zwift - Zone Benchmarking in Watopia,23131.3,2843,VirtualRide,8.136,2022-10-18T20:34:46+00:00,181.0,b1683032,135.4,2843,532.9,,75.3
7984291108,Afternoon Ride,7530.4,924,Ride,8.15,2022-10-18T19:55:44+00:00,0,b1683032,,924,170.3,,79.1
7981503415,Evening Swim,1897.4,1885,Swim,1.007,2022-10-18T00:43:16+00:00,0,,,2749,,,19.3
7979425898,Zwift - Tempo in Watopia,31234.8,4024,VirtualRide,7.762,2022-10-17T21:22:56+00:00,211.0,b1683032,119.4,4024,681.5,,74.9
7973999414,Zwift - FTP Test (shorter) in France,20898.4,2715,VirtualRide,7.697,2022-10-16T17:20:15+00:00,154.0,b1683032,143.5,2715,556.9,,77.8
7968546766,Zwift - Race: Zwift Insider Tiny Race (2 of 4) (D) on Beach Island Loop in Watopia,6242.9,704,VirtualRide,8.868,2022-10-15T20:18:28+00:00,28.0,b1683032,155.6,704,159.3,,81.4
7968509062,Zwift - Makuri Islands,2818.6,416,VirtualRide,6.775,2022-10-15T20:09:33+00:00,8.0,b1683032,63.2,450,48.5,,65.1
7968480204,Zwift - Race: EVO CC Sprint Race Series  (D) on Electric Loop in Makuri Islands,18127.2,1998,VirtualRide,9.073,2022-10-15T19:34:01+00:00,86.0,b1683032,142.6,1998,440.2,,78.4
7966930413,Morning Swim,4457.7,0,Swim,0.0,2022-10-15T13:10:12+00:00,0,,,5408,,,
7963299595,Afternoon Ride,44955.3,5818,Ride,7.727,2022-10-14T19:29:28+00:00,69.0,b1683032,127.9,5887,1210.3,,73.0
7959131485,Afternoon Ride,33359.9,4327,Ride,7.71,2022-10-13T21:13:25+00:00,53.0,b1683032,133.6,4356,911.6,,73.8
7958906524,Afternoon Ride,8040.2,1160,Ride,6.931,2022-10-13T20:47:53+00:00,14.0,b1683032,99.4,1181,207.8,,69.8
7954915466,Night Swim,2011.7,0,Swim,0.0,2022-10-13T01:11:50+00:00,0,,,2040,,,
7954834064,Evening Swim,1531.6,0,Swim,0.0,2022-10-13T00:35:23+00:00,0,,,1837,,,
7954387657,Zwift - Race: Long Island Cranx Race (D) on The London Pretzel in London,24111.7,2703,VirtualRide,8.92,2022-10-12T21:54:27+00:00,87.0,b1683032,120.7,2703,541.9,,75.4
7948803130,Afternoon Ride,34265.0,3984,Ride,8.601,2022-10-11T20:11:08+00:00,78.0,b1683032,126.1,4942,791.8,,74.4
7944258509,Evening Swim,2423.3,2740,Swim,0.884,2022-10-11T00:30:32+00:00,0.0,,,2740,,,
7943686945,Zwift - Douce France in France,24354.8,2863,VirtualRide,8.507,2022-10-10T22:05:46+00:00,133.0,b1683032,116.8,2863,564.7,,76.0
7939275363,Zwift - Triple Flat Loops in Watopia,34342.3,4081,VirtualRide,8.415,2022-10-10T00:19:01+00:00,157.0,b1683032,126.9,4081,827.8,,74.2
7932000090,Little effort easy easy effort repaet,40491.0,5537,Ride,7.313,2022-10-08T15:43:32+00:00,92.0,b1683032,134.1,5593,1059.0,,71.0
7927593932,Afternoon Ride,65236.9,8763,Ride,7.445,2022-10-07T20:24:36+00:00,92.0,b1683032,,9182,1738.9,,69.3
7922967018,Zwift - Watopia,10084.3,1242,VirtualRide,8.119,2022-10-06T22:28:31+00:00,48.0,b1683032,,1242,215.9,,70.4
7922867073,Zwift - Race: STAGE 1: RACE LIKE A CHAMP - Yorkshire (D) on 2019 UCI Worlds Harrogate Circuit in Yorkshire,28110.9,3843,VirtualRide,7.315,2022-10-06T21:13:21+00:00,493.0,b1683032,,3892,835.7,,71.6
7918464120,Evening Swim,2148.8,2188,Swim,0.982,2022-10-06T00:43:58+00:00,0,,,2955,,,21.5
7912778872,Evening Ride,32092.0,4018,Ride,7.987,2022-10-04T22:12:18+00:00,42.0,b1683032,,4331,794.6,,68.7
7912500931,Afternoon Ride,25977.0,3204,Ride,8.108,2022-10-04T20:58:02+00:00,43.0,b1683032,,4243,678.6,,70.6
7907780710,Evening Swim,2217.4,3123,Swim,0.71,2022-10-04T00:45:34+00:00,0,,,3638,,,19.7
7907304056,Zwift - Group Workout: Uphill Battle (E) on Classique in London,17377.6,2475,VirtualRide,7.021,2022-10-03T22:20:01+00:00,64.0,b1683032,,2475,472.0,,74.0
7901947081,Doing nothing on the bike after 100 miler,38079.5,5542,Ride,6.871,2022-10-02T17:44:35+00:00,78.0,b1683032,,5633,827.0,,67.6
7896663753,afternoon ride home from 100,8108.8,1318,Ride,6.152,2022-10-01T20:25:47+00:00,22.1,b1683032,99.4,2459,176.5,,57.5
7896658399,Morning Ride,172242.0,20968,Ride,8.215,2022-10-01T13:05:39+00:00,357.0,b1683032,111.5,26408,4000.4,,69.7
7896556362,Morning Ride to the start of 100,8038.6,1363,Ride,5.898,2022-10-01T12:24:08+00:00,11.5,b1683032,64.0,2491,132.4,,57.2
7887353197,Afternoon Ride,81264.4,10611,Ride,7.659,2022-09-29T20:25:00+00:00,132.0,b1683032,,11215,2031.8,,69.8
7882849290,Evening Swim,2446.0,2637,Swim,0.928,2022-09-29T00:42:53+00:00,0,,,3729,,,19.6
7882338268,Zwift - Race: Bullseye Points Race by Herd Racing League (D) on Champs-Élysées in Paris,30140.6,3324,VirtualRide,9.068,2022-09-28T21:50:30+00:00,171.0,b1683032,,3324,767.5,,76.9
7877424015,Zwift - Flat Route in Watopia,5030.0,871,VirtualRide,5.775,2022-09-27T23:17:23+00:00,12.0,b1683032,,871,89.1,,50.9
7877298605,Zwift - Group Workout: Español | Baseline Ride | ZA Road 2022 on Legends and Lava in Watopia,26251.3,3310,VirtualRide,7.931,2022-09-27T22:03:33+00:00,352.0,b1683032,,3310,728.8,,74.6
7872676573,Evening Swim,2217.4,2661,Swim,0.833,2022-09-27T00:45:01+00:00,0,,,3755,,,19.3
7867136934,"Morning MS ride ,https://mssociety.donordrive.com/index.cfm?fuseaction=donate.participant&participantID=161341&referrer=bfAphEmPfMsg",161151.0,21534,Ride,7.484,2022-09-25T11:31:14+00:00,267.0,b1683032,116.0,24520,3699.0,,65.7
7861123698,Morning Ride,161115.0,21502,Ride,7.493,2022-09-24T11:33:39+00:00,472.0,b1683032,129.0,25288,3980.1,,67.9
7851770912,Afternoon Ride,51474.8,6618,Ride,7.778,2022-09-22T20:55:08+00:00,79.0,b1683032,143.4,7896,1374.6,,72.8
7847076268,Evening Swim,2560.3,3371,Swim,0.76,2022-09-22T00:42:55+00:00,0,,,4070,,,15.7
7846599895,Afternoon Ride,39801.8,5357,Ride,7.43,2022-09-21T21:38:53+00:00,60.0,b1683032,115.7,5433,904.7,,68.2
7841240522,Zwift - Chasing the Sun in Makuri Islands,35113.2,4620,VirtualRide,7.6,2022-09-20T22:22:56+00:00,316.0,b1683032,,4620,933.1,,74.0
7836035606,Evening Swim,4274.8,0,Swim,0.0,2022-09-20T00:36:36+00:00,0,,,4161,,,
7835523719,Zwift - The Fan Flats in Richmond,18213.1,2179,VirtualRide,8.358,2022-09-19T22:20:12+00:00,48.0,b1683032,,2179,424.8,,74.4
7830804438,Evening Ride,39953.6,5021,Ride,7.957,2022-09-18T22:04:22+00:00,61.0,b1683032,136.1,5036,1022.5,,69.8
7825337578,Night Walk,1558.1,1611,Walk,0.967,2022-09-18T01:08:34+00:00,0,g3714779,71.5,1611,,,49.4
7824855916,Evening Walk,1213.1,1180,Walk,1.028,2022-09-17T22:06:49+00:00,0,g3714779,63.7,1180,,,51.7
7824777816,Afternoon Walk,708.2,794,Walk,0.892,2022-09-17T21:43:10+00:00,0,g3714779,71.2,794,,,51.8
7824727505,Afternoon Walk,950.9,1596,Walk,0.596,2022-09-17T21:10:48+00:00,0,g3714779,75.5,1596,,,49.4
7824593824,Afternoon Walk,532.7,683,Walk,0.78,2022-09-17T20:38:06+00:00,0,g3714779,77.0,683,,,51.4
7824385806,Afternoon Walk,225.5,740,Walk,0.305,2022-09-17T19:27:42+00:00,0,g3714779,64.0,740,,,51.3
7819388472,Afternoon Ride,78983.8,10044,Ride,7.864,2022-09-16T19:23:29+00:00,128.0,b1683032,141.1,11822,1907.5,,69.6
7814250420,Zwift - SST (Med) on Out And Back Again in Watopia,23007.5,2810,VirtualRide,8.188,2022-09-15T19:09:54+00:00,121.0,b1683032,,3449,571.9,,64.5
7810499228,Evening Swim,2286.0,2760,Swim,0.828,2022-09-15T00:14:43+00:00,0,,,2760,,,
7809297286,"Flat.   who throws a bottle out the window on the main road anyway. Whatch out guys, glass on sugnet",6627.3,882,Ride,7.514,2022-09-14T21:08:13+00:00,13.0,b1683032,111.0,952,151.9,,69.7
7804092351,Afternoon Ride,58812.2,7263,Ride,8.098,2022-09-13T20:13:04+00:00,69.0,b1683032,131.6,7580,1445.0,,70.8
